plot_keywords,plot_keywords,proportion
agent|cossack|official james bond series|russia|russian,1,0.026624068157614485
agent|egg|faberge egg|general|russian,1,0.026624068157614485
agent|fbi|federal bureau of investigation|gay relationship|secret,1,0.026624068157614485
agent|nsa|nsa agent|prague|russian,1,0.026624068157614485
aging rocker|christmas|love at first sight|minister|prime minister,1,0.026624068157614485
aging|billings montana|lincoln nebraska|nebraska|pickup truck,1,0.026624068157614485
aging|daughter|old couple|old love|stroke,1,0.026624068157614485
aging|hdtv|high definition television|love|marriage,1,0.026624068157614485
agoraphobia|copycat murder|detective|psychologist|serial killer,1,0.026624068157614485
agriculture|airport|amnesia|nurse|scientist,2,0.05324813631522897
aids|city name in title|gay|homophobia|lawyer,1,0.026624068157614485
aids|hiv positive|lawyer|new york city|roommate,1,0.026624068157614485
air cavalry|battle|major|soldier|vietnamese,1,0.026624068157614485
air marshal|death|passenger|terrorist|transatlantic flight,1,0.026624068157614485
air raid|black smoke|japanese military|japanese navy|sunday,1,0.026624068157614485
air traffic controller|airplane|airport|pilot|spoof,1,0.026624068157614485
air traffic control|air traffic controller|female bodybuilder|job|marriage,1,0.026624068157614485
airborne troops|allies|operation market garden|panzer|paratrooper,1,0.026624068157614485
airfield|car|car stunt|driver|private jet,1,0.026624068157614485
airline|airplane|bathroom|sex|toilet,1,0.026624068157614485
airline|flight|flight attendant|lawyer|pilot,1,0.026624068157614485
airplane|christmas|marshal|pilot|u.s. marshal,1,0.026624068157614485
airplane|island|pilot|storm|thunderstorm,1,0.026624068157614485
airplane|misunderstanding|obese woman|overweight woman|spy,1,0.026624068157614485
airport|airport security|confidence|iphone|love,1,0.026624068157614485
airport|asperger's syndrome|autism|muslim|racial profiling,1,0.026624068157614485
airport|black comedy|blizzard|christmas|pennsylvania,1,0.026624068157614485
airport|business trip|downsizing|on the road|travel,1,0.026624068157614485
airport|california|flat tire|overalls|wine,1,0.026624068157614485
airport|child protagonist|child swearing|christmas|home alone,1,0.026624068157614485
airport|christmas|florida|new york city|toy store,1,0.026624068157614485
airport|christmas|news broadcast|tv broadcast|tv news,1,0.026624068157614485
airport|construction site|fish out of water|flight attendant|man without a country,1,0.026624068157614485
airport|fbi agent|person in a car trunk|suitcase|suitcase bomb,1,0.026624068157614485
airport|flight|hotel|hotel manager|plane,1,0.026624068157614485
airport|fuel|plane|police|terrorist,1,0.026624068157614485
al qaeda|bomb making|fbi|saudi arabia|stabbed in the crotch,1,0.026624068157614485
al qaeda|cia|interrogation|lie|navy seal,1,0.026624068157614485
alabama|divorce|divorce papers|husband wife relationship|new york city,1,0.026624068157614485
alabama|jail|judicial system|lawyer|trial,1,0.026624068157614485
alabama|mutiny|order|radio|submarine,1,0.026624068157614485
alamut|dagger|king|persia|princess,1,0.026624068157614485
alaska|based on true story|male nudity|self discovery|wilderness,1,0.026624068157614485
alaska|birding|competition|migration|storm,1,0.026624068157614485
alaska|deportation|father son relationship|male objectification|sitka alaska,1,0.026624068157614485
alaska|dog|friendship|gold|yukon,1,0.026624068157614485
alaska|dome|lake|pig|the simpsons,1,0.026624068157614485
alaska|female gunfighter|mutation|ship|siege,1,0.026624068157614485
alaska|island|motorboat|singer|wilderness,1,0.026624068157614485
alaska|leadership|snow|survival|wilderness,1,0.026624068157614485
alaska|male nudity|nudity|sex|small town,1,0.026624068157614485
alaska|mountain|ski resort|snowboard|snowboarding,1,0.026624068157614485
alaska|small town|snow|vampire|winter,1,0.026624068157614485
albanian|revenge|revenge motive|teenage daughter|vacation,1,0.026624068157614485
alcatraz|escape|inmate|island|prison,1,0.026624068157614485
alcatraz|fbi|general|hostage|rocket,1,0.026624068157614485
alcatraz|fbi|gold|prison|undercover,1,0.026624068157614485
alcoholic drink|bar|drink|drinking|drunk,1,0.026624068157614485
alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,1,0.026624068157614485
alcoholic|alcoholism|money|oil|turn of the century,1,0.026624068157614485
alcoholic|bar|love|prostitute|sex,1,0.026624068157614485
alcoholic|beer|bicycle|new neighbor|yard sale,1,0.026624068157614485
alcoholic|buffalo new york|claim in title|embalming|mortuary,1,0.026624068157614485
alcoholic|cigarette smoking|father son relationship|teenage boy|woods,1,0.026624068157614485
alcoholic|courthouse|detective|jail|witness,1,0.026624068157614485
alcoholic|doppelganger|group therapy|self mutilation|twin actresses for twin sisters,1,0.026624068157614485
alcoholic|fame|therapist|writer|writing,1,0.026624068157614485
alcoholic|grandmother|highway travel|niagara falls|on the road,1,0.026624068157614485
alcoholic|mixed martial arts|return home|tournament|underdog,1,0.026624068157614485
alcoholic|rules|secret|summer|teenager,1,0.026624068157614485
alcoholism|boy|good deed|protective male|teacher,1,0.026624068157614485
alderman|party|president|presidential candidate|washington d.c.,1,0.026624068157614485
alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,2,0.05324813631522897
alien contact|autobot|decepticon|robot vs. robot|teenage hero,1,0.026624068157614485
alien creature|alien life form|antarctica|isolation|paranoia,1,0.026624068157614485
alien friendship|alien invasion|australia|flying car|mother daughter relationship,3,0.07987220447284345
alien infection|astronaut|mars|mission|zombie,1,0.026624068157614485
alien invasion|assassin|battle|iron man|soldier,2,0.05324813631522897
alien invasion|based on comic book|flying superhero|phantom zone|revenge,1,0.026624068157614485
alien invasion|chicken|fish|friend|panic,1,0.026624068157614485
alien probe|humpback whales|probe|time travel|whale,1,0.026624068157614485
alienation|conscience|insomnia|paranoia|urban gothic,1,0.026624068157614485
alien|alien creature|body snatching|desert|parasite,1,0.026624068157614485
alien|alien invasion|alien space craft|giant|giantess,1,0.026624068157614485
alien|alien invasion|apartment|creature|gang,1,0.026624068157614485
alien|alien invasion|destroyed building|destruction|mexico,1,0.026624068157614485
alien|alien planet|astronaut|planet|teenager,1,0.026624068157614485
alien|alien race|convention|fan|general,1,0.026624068157614485
alien|american civil war|male nipple|mars|princess,1,0.026624068157614485
alien|android|bomb|future|weapon,1,0.026624068157614485
alien|antarctica|predator|pyramid|satellite,1,0.026624068157614485
alien|arcade game|chase|driving in reverse|video gamer,1,0.026624068157614485
alien|area 51|military|spacecraft|spaceship,1,0.026624068157614485
alien|attack|based on novel|based on young adult novel|fear,1,0.026624068157614485
alien|attic|boyfriend|mind control|nintendo ds,1,0.026624068157614485
alien|aurora borealis|critically bashed|killing an animal|nightclub,1,0.026624068157614485
alien|b movie|sex|slug|small town,1,0.026624068157614485
alien|baby|banker|pregnancy|question in title,1,0.026624068157614485
alien|bad acting|pulp fiction|resistance fighter|voyager golden record,1,0.026624068157614485
alien|bar|construction worker|no opening credits|no title at beginning,1,0.026624068157614485
alien|basketball|basketball game|cult film|monstars,1,0.026624068157614485
alien|battle|defense|independence day|mothership,1,0.026624068157614485
alien|blood|breeding|clone|scientist,1,0.026624068157614485
alien|box office hit|flying saucer|laser gun|wisecrack humor,1,0.026624068157614485
alien|boy genius|children|genius|rescue,1,0.026624068157614485
alien|boy|nurse|school|school nurse,1,0.026624068157614485
alien|brainwashing|construction worker|sunglasses|teleportation,1,0.026624068157614485
alien|breakfast|escape|rat|ufo,1,0.026624068157614485
alien|bunker|car crash|kidnapping|minimal cast,1,0.026624068157614485
alien|captain|commander|conspiracy|planet,1,0.026624068157614485
alien|captain|escape|pilot|scientist,1,0.026624068157614485
alien|cave|husband wife relationship|monster|skeleton,1,0.026624068157614485
alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,1,0.026624068157614485
alien|close encounter of the third kind|mothership|ufo|vision,1,0.026624068157614485
alien|combat|dying repeatedly|end of the world|time loop,1,0.026624068157614485
alien|crash|planet|prison|survivor,1,0.026624068157614485
alien|creature|future|outer space|spaceship,1,0.026624068157614485
alien|criminal|m.i.b.|maximum security prison|prison,1,0.026624068157614485
alien|cult film|mission control|product placement|rescue,1,0.026624068157614485
alien|cyborg|pirate|planet|treasure,1,0.026624068157614485
alien|drug lord|gang|hunter|predator,1,0.026624068157614485
alien|duck|laser|planet|singer,1,0.026624068157614485
alien|earth|female alien|mission|secret,1,0.026624068157614485
alien|earth|giant robot|military|scientist,2,0.05324813631522897
alien|epidemic|psychiatrist|space shuttle|virus,1,0.026624068157614485
alien|escape|fugitive|hawaii|social worker,1,0.026624068157614485
alien|escape|hunting|hybrid|predator,1,0.026624068157614485
alien|escape|manager|neighborhood watch|ohio,2,0.05324813631522897
alien|estranged couple|ocean|submarine|underwater,1,0.026624068157614485
alien|extraterrestrial|invasion|marine|mission,1,0.026624068157614485
alien|federation|future|military|planet,1,0.026624068157614485
alien|fight|storm|survival|tripod,1,0.026624068157614485
alien|friend|galaxy|hyperspace|spaceship,1,0.026624068157614485
alien|friend|maine|military|woods,1,0.026624068157614485
alien|future|manipulation|simulation|training,1,0.026624068157614485
alien|geek|nerd|road trip|ufo,1,0.026624068157614485
alien|general|martian|president|weapon,1,0.026624068157614485
alien|ghetto|prawn|refugee|refugee camp,1,0.026624068157614485
alien|halloween|killer robot|outer space|wrestler costume,1,0.026624068157614485
alien|hidden camera|martian|reporter|spaceship,1,0.026624068157614485
alien|high school|ohio|photographer|water,1,0.026624068157614485
alien|human versus alien|monster|rescue mission|space marine,1,0.026624068157614485
alien|interspecies sex|scientist|sexual attraction|train,1,0.026624068157614485
alien|left for dead|mercenary|survival|vomiting,1,0.026624068157614485
alien|library|moral dilemma|nosebleed|supernatural power,1,0.026624068157614485
alien|lingerie|lingerie model|m.i.b.|pug,1,0.026624068157614485
alien|military|mountain|spacecraft|ufo,1,0.026624068157614485
alien|mutiny|orb|planet|spaceship,1,0.026624068157614485
alien|space|space station|spacecraft|warp speed,1,0.026624068157614485
all girl band|band|cross dressing|musician|yacht,1,0.026624068157614485
alliance|battle|china|chinese|strategy,1,0.026624068157614485
alliance|cannibalism|future|operative|planet,1,0.026624068157614485
allies|bridge|construction|jungle|sabotage,1,0.026624068157614485
alligator|golf|japan|panda|stunt,1,0.026624068157614485
alliterative title|football|football coach|football practice|football team,1,0.026624068157614485
alone|aron ralston|based on autobiography|canyon|survival,1,0.026624068157614485
alopecia|belfast northern ireland|ireland|irish republican army|scalper,1,0.026624068157614485
alter ego|boarding school|love|masturbation|teen movie,1,0.026624068157614485
alter ego|marriage|professor|scientist|serum,1,0.026624068157614485
altering history|alternate history|amateur radio|ham radio|paranormal phenomena,1,0.026624068157614485
altering history|cartoon on tv|childhood|image consultant|one two combo,1,0.026624068157614485
alternate history|alternate timeline|divorce|high school|reunion,1,0.026624068157614485
alternate history|alternate timeline|flatulence|future time travel|time travel comedy,1,0.026624068157614485
alternate reality|battle|martial arts|mortal kombat|warrior,1,0.026624068157614485
alternate reality|escape|girl gang|prostitution|samurai,1,0.026624068157614485
alternate timeline|cyborg|future|robot|time machine,1,0.026624068157614485
alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,1,0.026624068157614485
alternate universe|christian|christian film|christianity|manipulation,1,0.026624068157614485
alternate world|fairy tale parody|female warrior|ogre|true love,1,0.026624068157614485
alternative energy|energy|fuel|green|oil,1,0.026624068157614485
alternative reality|multiple outcomes|parallel time|serendipity|twist of fate,1,0.026624068157614485
